Time,/fdm/jsbsim/attitude/phi-rad,/fdm/jsbsim/attitude/theta-rad,/fdm/jsbsim/attitude/psi-rad,/fdm/jsbsim/attitude/roll-rad,/fdm/jsbsim/attitude/pitch-rad,/fdm/jsbsim/attitude/heading-true-rad,/fdm/jsbsim/flight-path/gamma-rad,/fdm/jsbsim/attitude/phi-deg,/fdm/jsbsim/attitude/theta-deg,/fdm/jsbsim/attitude/psi-deg,/fdm/jsbsim/flight-path/gamma-deg
24.6499014,0.0866682953690965235,0.0524478399107422971,3.22676332582826264,0.0866682953690965235,0.0524478399107422971,3.22676332582826264,0.00243865138238988886,4.9657275422424485,3.00503987146332996,184.879920057556348,0.139724431914684477
24.6999012,0.0866300140561626353,0.0506329488997121491,3.22859032927051093,0.0866300140561626353,0.0506329488997121491,3.22859032927051093,0.000643000858522431223,4.96353418457711637,2.90105427625507151,184.984599643953061,0.0368412354166238604
24.749901,0.0865565377740689368,0.0488125458701478485,3.23042253152155823,0.0865565377740689368,0.0488125458701478485,3.23042253152155823,-0.00115367987486931578,4.95932430371883548,2.79675286564820835,185.089577100152439,-0.0661009877391927209
24.7999008,0.0864485189361349909,0.0469877774567049947,3.23225911005313193,0.0864485189361349909,0.0469877774567049947,3.23225911005313193,-0.00295031482984057895,4.95313528019731208,2.69220133696914932,185.194805298755938,-0.169040587984722795
24.8499006,0.0863066115878360629,0.0451597929343561105,3.23409924675972205,0.0863066115878360629,0.0451597929343561105,3.23409924675972205,-0.00474583049232760699,4.94500458805789123,2.58746553882332053,185.300237365770641,-0.271916057494865526
24.8999004,0.0861314712931545851,0.0433297431685472426,3.23594212830470829,0.0861314712931545851,0.0433297431685472426,3.23594212830470829,-0.00653915661356704089,4.93496978834996458,2.48261141094356796,185.405826700440912,-0.374666075532451237
24.9499002,0.0859237550183396537,0.0414987795426151537,3.2377869464761333,0.0859237550183396537,0.0414987795426151537,3.2377869464761333,-0.00832922700622739862,4.92306852246688997,2.37770492273568923,185.511526995632607,-0.477229554063215822
24.9999,0.0856841210128304887,0.0396680528710597544,3.23963289855196335,0.0856841210128304887,0.0396680528710597544,3.23963289855196335,-0.0101149803447660672,4.90933850532339999,2.27281201101353192,185.617292258761097,-0.57954568361287806
25.0498998,0.0854132286871146507,0.0378387123061040415,3.24147918767464649,0.0854132286871146507,0.0378387123061040415,3.24147918767464649,-0.011895360968516908,4.89381751835739909,2.167998517349492,185.723076833251753,-0.681553979280670186
25.0998996,0.0851117384872976945,0.0360119042437919493,3.24332502323469773,0.0851117384872976945,0.0360119042437919493,3.24332502323469773,-0.0136693196853855149,4.87654340234333183,2.063330125398537,185.828835420517834,-0.783194326787684303
25.1498994,0.0847803117661772437,0.0341887712347862666,3.24516962126298747,0.0847803117661772437,0.0341887712347862666,3.24516962126298747,-0.0154358145736582675,4.85755405000527052,1.95887229849152522,185.934523102436998,-0.884407028417146912
25.1998992,0.0844196106506267391,0.0323704509040435989,3.24701220483130903,0.0844196106506267391,0.0323704509040435989,3.24701220483130903,-0.0171938117793025633,4.83688739841856563,1.85469021773713849,186.040095364301976,-0.985132848696357311
25.249899,0.084030297905109172,0.0305580748827207968,3.24885200446074318,0.084030297905109172,0.0305580748827207968,3.24885200446074318,-0.0189422863061472005,4.81458142118975818,1.75084872082462972,186.145508118218288,-1.08531305967068858
25.2998988,0.0836130367911582101,0.0287527677549915782,3.25068825853725407,0.0836130367911582101,0.0287527677549915782,3.25068825853725407,-0.0206802227964975952,4.79067412040544127,1.64741224168086053,186.250717726916065,-1.18488948562954488
