Time,/fdm/jsbsim/fcs/aileron-cmd-norm,/fdm/jsbsim/fcs/elevator-cmd-norm,/fdm/jsbsim/fcs/rudder-cmd-norm,/fdm/jsbsim/fcs/flap-cmd-norm,/fdm/jsbsim/fcs/elevator-pos-rad,/fdm/jsbsim/fcs/elevator-pos-deg,/fdm/jsbsim/fcs/elevator-pos-norm,/fdm/jsbsim/fcs/rudder-pos-rad,/fdm/jsbsim/fcs/rudder-pos-deg,/fdm/jsbsim/fcs/rudder-pos-norm,/fdm/jsbsim/fcs/flap-pos-rad,/fdm/jsbsim/fcs/flap-pos-deg,/fdm/jsbsim/fcs/flap-pos-norm,/fdm/jsbsim/fcs/left-aileron-pos-rad,/fdm/jsbsim/fcs/left-aileron-pos-deg,/fdm/jsbsim/fcs/left-aileron-pos-norm,/fdm/jsbsim/fcs/right-aileron-pos-rad,/fdm/jsbsim/fcs/right-aileron-pos-deg,/fdm/jsbsim/fcs/right-aileron-pos-norm,/fdm/jsbsim/fcs/throttle-cmd-norm,/fdm/jsbsim/fcs/throttle-pos-norm,/fdm/jsbsim/fcs/pitch-trim-cmd-norm,/fdm/jsbsim/fcs/pitch-trim-sum,/fdm/jsbsim/fcs/pitch-effective-sum,/fdm/jsbsim/fcs/elevator-effective-pos-rad,/fdm/jsbsim/fcs/tab-trim-sum,/fdm/jsbsim/fcs/tab-pos-rad,/fdm/jsbsim/fcs/elevator-effective-pos-deg
1.5999936,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0389285848657507719,-2.23044361522436985,0,0.0291964386493130806,1.67283271141827727,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
1.6499934,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0387763533327224394,-2.22172139087303977,0,0.0290822649995418313,1.66629104315477994,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
1.6999932,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0385984570597715168,-2.21152868524184454,0,0.0289488427948286393,1.65864651393138351,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
1.749993,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0383941060040006651,-2.19982023220713252,0,0.0287955795030004971,1.64986517415534917,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
1.7999928,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0381627460942309121,-2.18656428582879814,0,0.0286220595706731876,1.63992321437159871,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
1.8499926,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0379040517262191692,-2.17174219035792104,0,0.0284280387946643787,1.62880664276844089,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
1.8999924,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0376179153465596647,-2.15534778343827815,0,0.0282134365099197502,1.61651083757870895,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
1.9499922,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0373044322640220111,-2.13738652586011968,0,0.0279783241980165048,1.60303989439508943,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
1.999992,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0369638983542331864,-2.11787537004813098,0,0.0277229237656748916,1.58840652753609857,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.0499918,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0365967956138153055,-2.09684193237449978,0,0.0274475967103614826,1.57263144928087528,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.0999916,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0362037793165623512,-2.07432375726204654,0,0.0271528344874217634,1.55574281794653513,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.1499914,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0357856654327761078,-2.05036759636527144,0,0.0268392490745820791,1.53777569727395358,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.1999912,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0353434178855476719,-2.02502867840906964,0,0.0265075634141607522,1.51877150880680212,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.249991,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0348781356870166495,-1.99836997215067402,0,0.0261586017652624889,1.49877747911300552,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.2999908,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0343910400433015614,-1.97046144754659136,0,0.0257932800324761694,1.47784608565994335,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.3499906,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0338834615135333236,-1.94137934001941592,0,0.025412596135149991,1.45603450501456178,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.3999904,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0333568273017618086,-1.91120542233770929,0,0.0250176204763213582,1.43340406675328214,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.4499902,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0328126487498675568,-1.88002628801262794,0,0.0246094865624006676,1.41001971600947096,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.49999,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0322525090931578898,-1.84793264974525706,0,0.0241893818198684191,1.38594948730894285,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.5499898,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0316780515307437879,-1.81501865590955602,0,0.0237585386480578427,1.36126399193216718,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.5999896,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.031090967656351956,-1.78138122768671558,0,0.023318225742263967,1.33603592076503674,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.6499894,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0304929862866893039,-1.74711941897759315,0,0.0228697397150169762,1.31033956423319475,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.6999892,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0298858627192367839,-1.71233380091963761,0,0.0224143970394275888,1.28425035068972826,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.749989,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0292713684429747288,-1.67712587235487587,0,0.0219535263322310457,1.25784440426615696,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.7999888,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0286512813223092529,-1.64159749741032468,0,0.021488460991731937,1.23119812305774334,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.8499886,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0280273762666815793,-1.60585037090598415,0,0.0210205322000111862,1.20438777817948828,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.8999884,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0274014170250104425,-1.56998554821101854,0,0.0205510627687578301,1.17748916115826385,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.9499882,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0267751450312581248,-1.53410280614176719,0,0.020081358773443591,1.15057710460632534,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
2.999988,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0261502707145898419,-1.49830014507055331,0,0.0196127030359423832,1.12372510880291498,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
3.0499878,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0255284738145126477,-1.46267380698181237,0,0.0191463553608844858,1.09700535523635923,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
3.0999876,-0.0155322167158060201,0,0.00270104784621313064,1,-0.00847116063279978494,-0.485361751836799415,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0249113929258098221,-1.42731767644095831,0,0.0186835446943573666,1.07048825733071884,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0173376189783049223,0,0,-0.0173376189783049223,-0.00847116063279978494,0
