Time,/fdm/jsbsim/accelerations/pdot-rad_sec2,/fdm/jsbsim/accelerations/qdot-rad_sec2,/fdm/jsbsim/accelerations/rdot-rad_sec2,/fdm/jsbsim/accelerations/udot-ft_sec2,/fdm/jsbsim/accelerations/vdot-ft_sec2,/fdm/jsbsim/accelerations/wdot-ft_sec2,/fdm/jsbsim/accelerations/Ny,/fdm/jsbsim/accelerations/Nz,/fdm/jsbsim/accelerations/n-pilot-x-norm,/fdm/jsbsim/accelerations/n-pilot-y-norm,/fdm/jsbsim/accelerations/n-pilot-z-norm
33.0998676,0.00315445172214196988,-0.00646311186746690875,-0.000841546839645827133,-1.4468696591161132,0.0877701895835933943,0.0763572230179718758,0.00244006898276365007,1.05764986136124217,0.0251197347028173819,0.00251204301898908227,-1.05756174255787072
33.1498674,0.00309964769730588499,-0.00666622644048420459,-0.00078224434717346573,-1.47800180932537151,0.090001136175176577,0.0772362398093484614,0.00240906642426310736,1.05663243714807487,0.0253456573037373067,0.00248037923590548048,-1.05654246046778932
33.1998672,0.0030443173889637366,-0.00686638074341306207,-0.000723528247103199748,-1.5084285571983389,0.0921784450124327748,0.0780979815365405727,0.00237766902787586764,1.05558909936632928,0.025575728701218204,0.00244829511026443307,-1.05549730347314585
33.249867,0.0029884953952860195,-0.0070635063298863706,-0.000665428277881515242,-1.53813787183923623,0.0943016847152795545,0.0789422079428376833,0.00234589383027278709,1.05452048176931168,0.0258098389059177383,0.00241580825164035154,-1.0544269054510309
33.2998668,0.00293221670320442879,-0.0072575350987674845,-0.000607973108473968565,-1.56711802958143442,0.096370558950994889,0.0797686701744133586,0.00231375782453596994,1.0534272286031614,0.0260478764155205253,0.00238293625651649337,-1.05333191075939414
33.3498666,0.00287551662545024005,-0.0074483992902112028,-0.000551190208729398579,-1.59535761718688729,0.0983849005443729885,0.0805771105459704984,0.00228127792086485091,1.05230999417135429,0.0262897282810618214,0.00234969666852972514,-1.05221297380257561
33.3998664,0.00281843073069847896,-0.00763603148313493629,-0.000495105730977951045,-1.62284553502800932,0.100344665118126675,0.0813672623792420779,0.00224847090954795976,1.05116944239474486,0.0265352801726960359,0.00231610694086739274,-1.0510707585923762
33.4498662,0.00276099477675600989,-0.00782036459278650543,-0.000439744402877706507,-1.64957100025158399,0.10224992431779889,0.0821388498310646753,0.00221535342635984433,1.05000624636987072,0.0267844164448825112,0.00228218440088497889,-1.04990593830739543
33.499866,0.00270324463962867299,-0.00800133186970385449,-0.00038512943173898387,-1.67552354992963437,0.104100858677604102,0.0828915878232940884,0.00218194192042915234,1.04882108792404094,0.0270370202008906012,0.00224794621704147617,-1.04871919484915543
33.5498658,0.00264521624451939446,-0.00817886689871937141,-0.00033128242029558557,-1.7006930441962913,0.105897750181548234,0.0836251819801532292,0.00214825262469130196,1.04761465717001689,0.0272929733566214285,0.00221340936823871421,-1.04751121839781458
33.5998656,0.0025869454945247161,-0.00835290360026866817,-0.000278223293988410299,-1.72506966937248474,0.107640974574579551,0.0843393286194782377,0.00211430152890339359,1.04638765205764384,0.0275521567036690826,0.00217859061563191458,-1.04628270696481973
33.6498654,0.00252846820115791484,-0.00852337623144877425,-0.000225970239539837706,-1.74864394108097554,0.109330993475970195,0.085033714809487293,0.00208010435533245676,1.04514077792642546,0.0278144499715758872,0.00214350647694221217,-1.04503436594651755
33.6998652,0.00246982001559979247,-0.00869021938998802874,-0.000174539654853127186,-1.77140670734889416,0.110968346347847469,0.0857080184118217403,0.0020456765370743704,1.04387474705533623,0.0280797318892892084,0.00210817320328946694,-1.04376690767496627
33.749865,0.00241103635880735804,-0.00885336801792261339,-0.00012394610993335419,-1.79334915170347697,0.112553642368399265,0.0863619082469249122,0.00201103319903583834,1.0425902782150358,0.0283478802457776576,0.00207260675861874882,-1.04248105097116417
33.7998648,0.00235215235613307717,-0.00901275740810766543,-7.42023184892174942e-05,-1.81446279625653339,0.114087552257204683,0.0869950442588489636,0.00197618914154192504,1.04128809621846541,0.0286187719497779484,0.00203682280160690562,-1.04117752069663649
33.8498646,0.00229131061086930649,-0.00922968240753373713,-2.61065292540584972e-05,-1.83554058044387869,0.11557142140608978,0.0875261408656768936,0.00194115566691356383,1.03996857984457258,0.0288730690119852786,0.00200078398291572831,-1.03985612559867957
33.8998644,0.00223206011693156394,-0.00943455935112914174,2.05791576984724859e-05,-1.85584228629937709,0.117008586759391298,0.0878539616290296976,0.00190593525099165464,1.03863084107460657,0.0291227844267286026,0.00196456733459864433,-1.03851649804046309
33.9498642,0.00217318085344251483,-0.00962168158203544066,6.59912323856412736e-05,-1.875279536727674,0.11840210694608988,0.0880596775690172251,0.00187054848626136525,1.03727474590808044,0.0293743684633697918,0.00192817750554437947,-1.03715871369065882
33.999864,0.0021144183757435351,-0.00979310103982657804,0.000110245435957821315,-1.8938448927731919,0.119754230670772288,0.0882073078387755061,0.00183500879768705503,1.03590066949282522,0.0296277197822040241,0.0018916203367960573,-1.03578312415508389
34.0498638,0.00205576925268889004,-0.00995105791092668925,0.000153447941161157251,-1.91153117191668742,0.121066675836207782,0.0883414205090744531,0.00179932710218011732,1.03450932113577432,0.0298827660811068277,0.00185490778363550852,-1.03439041255600306
34.0998636,0.00199725970529772727,-0.0100977321580173578,0.000195686617901623622,-1.9283314665730813,0.12234075399619071,0.0884903152287641603,0.0017635137612041084,1.03310163355808515,0.0301394500952377811,0.00181805207902621538,-1.0329814858541142
34.1498634,0.00193891795009379884,-0.0102350863507282321,0.000237030756509589455,-1.94423916434379951,0.123577457537098367,0.0886693919675849429,0.00172757885935717116,1.03167867310266304,0.0303977192374093007,0.00178106503940179115,-1.0315573869686534
34.1998632,0.00188077110575952076,-0.0103647805095121205,0.000277532945121467239,-1.95924796812942192,0.124777535768498926,0.0888843728079820039,0.00169153225841470775,1.03024157071729272,0.0306575184446226251,0.00174395802749459112,-1.03011922681497881
34.249863,0.00182284513683589442,-0.0104881406231805731,0.000317231767141666989,-1.97335191482123662,0.125941560038725586,0.0891341710237689711,0.00165538361504209328,1.02879147192992026,0.0309187856877828453,0.00170674199644677265,-1.02866813469778817
34.2998628,0.00176516508653648562,-0.0106061646214340045,0.000356154758661572494,-1.9865453918218785,0.127069976584331057,0.0894133020949787749,0.0016191423890398399,1.02732950314032556,0.0311814495786431022,0.00166942753948304571,-1.02720522457405816
34.3498626,0.00170775525789929701,-0.010719552269962844,0.000394321288157197967,-1.9988231510581389,0.128163146983942933,0.0897138047385617199,0.00158281784776026046,1.02585675118310116,0.0314454285385814339,0.00163202493455629491,-1.02573157429899275
34.3998624,0.00165063931535077931,-0.0108287482832086501,0.000431745150379771333,-2.01018032045813211,0.129221377107664903,0.0900266903152129316,0.00154641906919593202,1.02437425312200925,0.0317106310563996796,0.00159454418239661022,-1.02424821494085605
34.4498622,0.00159384032104595047,-0.0109339906403578616,0.000468436762531474079,-2.02061241307476092,0.1302449360730904,0.0903429701580904521,0.00150995494519281181,1.02288299348639566,0.0319769566408318884,0.00155699503838972026,-1.02275612747005984
34.499862,0.00153738072515890653,-0.0110353584781557081,0.000504404921045368626,-2.03011533416249712,0.131234067010288502,0.0906543265666570619,0.00147343418583709444,1.02138390654188638,0.0322442971556137561,0.00151938703895879005,-1.02125624448167485
34.5498618,0.00148128232658974179,-0.0111328159320477054,0.000539658126669909847,-2.03868538657500853,0.132188991481841378,0.0909534985955495756,0.00143686532556703021,1.01987788163219983,0.0325125383033457796,0.00148172952361903918,-1.01974945503182113
34.5998616,0.00142556621755341264,-0.0112262498860383614,0.000574205516760359705,-2.04631927485711085,0.133109909288678274,0.0912344514216982816,0.00140025673129959912,1.01836577006898255,0.0327815610938548829,0.00144403165368182365,-1.01823661108980357
34.6498614,0.00137025272298882546,-0.0113155007830377484,0.000608057461200800162,-2.05301410838539899,0.13399699517817143,0.091492391300072029,0.0013636166126100521,1.01684839245896641,0.0330512431910054763,0.00140630242861349811,-1.01671853450618954
34.6998612,0.00131536134220171632,-0.0114003864925670429,0.000641225885304177881,-2.05876740386401291,0.134850393711940186,0.0917236786325084097,0.00132695303382992158,1.01532654570868952,0.0333214600781073927,0.0013685507009235326,-1.01519602373797002
34.749861,0.00126091069886441844,-0.0114807197793164034,0.000673724382441626872,-2.06357708742746659,0.13567021328314921,0.0919256813902400438,0.00129027392785674194,1.01380100924013106,0.0335920860171839628,0.00133078519020490816,-1.01366985985841973
34.7998608,0.00120691849895281414,-0.011556320230335336,0.000705568173940802792,-2.06744149654566645,0.136456520020266647,0.0920966011000530216,0.00125358711138367595,1.01227255017453843,0.0338629948017012405,0.00129301449690213716,-1.01214081159947922
34.8498606,0.00115340150345763981,-0.0116270216353285185,0.000736773966022725491,-2.07035938187319024,0.137209332089343716,0.0922352946020055242,0.00121690030126262935,1.01074192740819324,0.0341340603188341127,0.00125524711617127868,-1.01060963933909576
34.8998604,0.00110037550853462306,-0.0116926758246648482,0.000767359744289816312,-2.07232990913604276,0.137928614721895437,0.0923411070230208963,0.00118022113167784892,1.00920989461794175,0.034405156946390951,0.00121749145197643871,-1.00907709805989265
34.9498602,0.00104785533903234288,-0.0117531538975647228,0.000797344537447172773,-2.07335266110482586,0.138614276145639037,0.0924137250685781453,0.00114355717186829186,1.00767720230616353,0.0346761598137844407,0.00117975583162591244,-1.00754393937806452
34.99986,0.000995854849974467339,-0.0118083456543672267,0.000826748173371008067,-2.07342763968195332,0.139266164485278288,0.092453055232741832,0.00110691594414569195,1.00614459902925724,0.0349469449566065446,0.00114204852064991131,-1.00601091277717458
