Time,/fdm/jsbsim/propulsion/tank/contents-lbs,/fdm/jsbsim/propulsion/tank[1]/contents-lbs,/fdm/jsbsim/propulsion/starter_cmd,/fdm/jsbsim/propulsion/magneto_cmd,/fdm/jsbsim/propulsion/active_engine,/fdm/jsbsim/propulsion/total-fuel-lbs,/fdm/jsbsim/propulsion/engine/pitch-angle-rad,/fdm/jsbsim/propulsion/engine/yaw-angle-rad,/fdm/jsbsim/propulsion/engine/advance-ratio,/fdm/jsbsim/propulsion/engine/blade-angle,/fdm/jsbsim/propulsion/engine/thrust-coefficient,/fdm/jsbsim/propulsion/engine/propeller-rpm,/fdm/jsbsim/propulsion/engine/helical-tip-Mach,/fdm/jsbsim/propulsion/engine/constant-speed-mode,/fdm/jsbsim/propulsion/engine/prop-induced-velocity_fps,/fdm/jsbsim/propulsion/engine/thrust-lbs,/fdm/jsbsim/propulsion/engine/fuel-flow-rate-pps,/fdm/jsbsim/propulsion/engine/power-hp,/fdm/jsbsim/propulsion/engine/bsfc-lbs_hphr,/fdm/jsbsim/propulsion/engine/volumetric-efficiency,/fdm/jsbsim/propulsion/engine/map-pa,/fdm/jsbsim/propulsion/engine/map-inhg,/fdm/jsbsim/propulsion/engine/air-intake-impedance-factor,/fdm/jsbsim/propulsion/engine/ram-air-factor,/fdm/jsbsim/propulsion/engine/boost-speed,/fdm/jsbsim/fcs/throttle-cmd-norm,/fdm/jsbsim/fcs/throttle-pos-norm,/fdm/jsbsim/ap/throttle-cmd-norm
21.0499158,129.964001359061086,129.964001359061086,0,0,-1,259.928002718122173,0,0,0.598188818959861868,22,0.0620724472416055231,1327.50372906092639,0.396634488486007908,0,8.30196604932974935,108.984407858784834,0.00340913712015860661,21.9594855749380926,0.320000000000000007,0.849999999999999978,35861.8923726816429,10.5900378494680574,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.0999156,129.963916133905883,129.963916133905883,0,0,-1,259.927832267811766,0,0,0.597296584150044496,22,0.0621081366339982163,1327.30009116456813,0.396553356060737938,0,8.31539328943554068,109.012661230692558,0.00340893647906313378,21.9608202685346434,0.320000000000000007,0.849999999999999978,35864.2510486772444,10.5907343678728445,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.1499154,129.963830913724792,129.963830913724792,0,0,-1,259.927661827449583,0,0,0.596403644025188417,22,0.0621438542389924631,1327.09676792901382,0.396472337554965359,0,8.32886186425519526,109.040979583237146,0.00340873869625598312,21.9621827969511294,0.320000000000000007,0.849999999999999978,35866.6261969431289,10.5914357505487047,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.1999152,129.963745698447951,129.963745698447951,0,0,-1,259.927491396895903,0,0,0.595510419585137285,22,0.0621795832165945098,1326.8937739267144,0.396391446719378537,0,8.34236504786650102,109.069336188986895,0.003408543661843756,21.9635715879165119,0.320000000000000007,0.849999999999999978,35869.0167651215888,10.5921416867337932,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.249915,129.963660488008117,129.963660488008117,0,0,-1,259.927320976016233,0,0,0.59461733439447817,22,0.0622153066242208744,1326.69112713167374,0.396310698316050092,0,8.35589603751402166,109.097704746946036,0.00340835128201415769,21.9649851974278434,0.320000000000000007,0.849999999999999978,35871.4217579935139,10.592851882539323,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.2999148,129.963575282340003,129.963575282340003,0,0,-1,259.927150564680005,0,0,0.593724814316827776,22,0.0622510074273268862,1326.48884889101896,0.39623010810400261,0,8.36944795720288681,109.126059397505784,0.00340816147826846329,21.9664223012567277,0.320000000000000007,0.849999999999999978,35873.8402318960216,10.5935660593010876,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.3499146,129.963490081380201,129.963490081380201,0,0,-1,259.926980162760401,0,0,0.592833287247608975,22,0.0622866685100956427,1326.28696388498747,0.396149692821361976,0,8.38301386136291171,109.154374735516626,0.00340797418665503412,21.9678816866784743,0.320000000000000007,0.849999999999999978,35876.271289420336,10.5942839520137522,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.3999144,129.963404885066694,129.963404885066694,0,0,-1,259.926809770133389,0,0,0.591943182844056004,22,0.0623222726862377591,1326.08550007631379,0.396069470164408743,0,8.39658673861232074,109.182625821621684,0.00340778935700999626,21.9693622444836407,0.320000000000000007,0.849999999999999978,35878.7140743841883,10.5950053078461917,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.4499142,129.963319693338519,129.963319693338519,0,0,-1,259.926639386677039,0,0,0.591054932251954157,22,0.0623578027099218335,1325.88448864984207,0.395989458763702062,0,8.41015951563662156,109.210788192157864,0.00340760695221518787,21.9708629613605382,0.320000000000000007,0.849999999999999978,35881.1677670752688,10.5957298847368762,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.499914,129.963234506135393,129.963234506135393,0,0,-1,259.926469012270786,0,0,0.590168967829031388,22,0.0623932412868387423,1325.68396394319711,0.395909678157528255,0,8.42372506119163234,109.238837867800086,0.00340742694745296403,21.9723829124015708,0.320000000000000007,0.849999999999999978,35883.6315797602947,10.5964574500677102,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.5499138,129.963149323397516,129.963149323397516,0,0,-1,259.926298646795033,0,0,0.589285722865286798,22,0.0624285710853885248,1325.48396336931069,0.395830148763005651,0,8.43727619023247399,109.26675136080334,0.00340724932948747268,21.973921254071513,0.320000000000000007,0.849999999999999978,35886.1047524544992,10.5971877794147424,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.5999136,129.963064145065317,129.963064145065317,0,0,-1,259.926128290130634,0,0,0.588405631300675913,22,0.062463774747972961,1325.28452733150766,0.3957508918449546,0,8.45080566816795908,109.294505681230234,0.00340707409595311823,21.9754772173855635,0.320000000000000007,0.849999999999999978,35888.5865489463977,10.597920655374292,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
