Time,/fdm/jsbsim/atmosphere/wind-north-kts,/fdm/jsbsim/atmosphere/wind-east-kts,/fdm/jsbsim/atmosphere/wind-down-kts,/fdm/jsbsim/atmosphere/wind-x-kts,/fdm/jsbsim/atmosphere/wind-y-kts,/fdm/jsbsim/atmosphere/wind-z-kts,/fdm/jsbsim/accelerations/Ny,/fdm/jsbsim/accelerations/Nz
7.7333024,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-1.02016791468512122e-13,-1.33949215609463783e-13,-5.44934996361345352e-14,0.0180421380840186038,1.12279749850920307
7.7416357,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-1.01797307850612891e-13,-1.34077191393768922e-13,-5.45891424079926383e-14,0.0180188039051809717,1.12308233215064157
7.749969,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-1.01577559841971741e-13,-1.34204847844830489e-13,-5.46847122879003385e-14,0.0179955522577337629,1.12336681387809389
7.7583023,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-1.01357548942415908e-13,-1.3433218395908834e-13,-5.47802083939199601e-14,0.017972387157417908,1.12365094288287271
7.7666356,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-1.01137276650091774e-13,-1.34459198746575633e-13,-5.48756298437254113e-14,0.0179493125868780481,1.12393471838045267
7.7749689,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-1.00916744461266251e-13,-1.34585891230977336e-13,-5.49709757546372093e-14,0.0179263324950806671,1.1242181396096802
7.7833022,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-1.00695953870129916e-13,-1.3471226044968531e-13,-5.50662452436582255e-14,0.0179034507968677745,1.12450120583242352
7.7916355,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-1.0047490636860037e-13,-1.34838305453850591e-13,-5.51614374275088626e-14,0.017880671372368543,1.12478391633380626
7.7999688,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-1.00253603446127199e-13,-1.34964025308432511e-13,-5.52565514226626851e-14,0.0178579980665088851,1.12506627042067775
7.8083021,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-1.00032046589499323e-13,-1.35089419092244162e-13,-5.53515863453808649e-14,0.01783543468846625,1.12534826742241201
7.8166354,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.98102372826513562e-14,-1.35214485897995967e-13,-5.5446541311747932e-14,0.0178129850112660679,1.12562990668970042
7.8249687,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.95881770064739621e-14,-1.35339224832334735e-13,-5.5541415437706043e-14,0.0177906527711521115,1.12591118759468856
7.833302,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.93658672386228789e-14,-1.35463635015880988e-13,-5.56362078390903153e-14,0.0177684416672410639,1.1261921095302132
7.8416353,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.91433094533316908e-14,-1.35587715583262089e-13,-5.57309176316631712e-14,0.0177463553609412544,1.12647267190938249
7.8499686,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.89205051212247857e-14,-1.35711465683143337e-13,-5.58255439311489156e-14,0.0177243974755514205,1.12675287416557746
7.8583019,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.86974557091319538e-14,-1.35834884478255259e-13,-5.59200858532682178e-14,0.0177025715957808,1.12703271575151853
7.8666352,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.84741626799046778e-14,-1.35957971145418166e-13,-5.60145425137722985e-14,0.0176808812672917086,1.12731219613952138
7.8749685,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.82506274922342025e-14,-1.36080724875563896e-13,-5.61089130284771658e-14,0.0176593299962834911,1.1275913148202743
7.8833018,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.80268516004705637e-14,-1.36203144873754334e-13,-5.62031965132972146e-14,0.0176379212490276084,1.12787007130338068
7.8916351,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.78028364544439021e-14,-1.36325230359196869e-13,-5.62973920842795388e-14,0.0176166584515000668,1.12814846511561995
7.8999684,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.7578583499286698e-14,-1.36446980565257413e-13,-5.63914988576371454e-14,0.0175955449888698795,1.12842649580236776
7.9083017,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.73540941752587325e-14,-1.36568394739469596e-13,-5.64855159497827623e-14,0.0175745842052116123,1.12870416292507003
7.916635,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.71293699175726545e-14,-1.36689472143541954e-13,-5.65794424773618122e-14,0.0175537794030134996,1.12898146606269179
7.9249683,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.69044121562221862e-14,-1.36810212053361542e-13,-5.6673277557285785e-14,0.0175331338428411677,1.12925840481006912
7.9333016,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.66792223158113119e-14,-1.36930613758995275e-13,-5.67670203067650983e-14,0.0175126507429288931,1.12953497877828957
7.9416349,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.64538018153860934e-14,-1.37050676564687549e-13,-5.68606698433417058e-14,0.017492333278838243,1.12981118759350263
7.9499682,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.62281520682677849e-14,-1.37170399788855927e-13,-5.69542252849220718e-14,0.0174721845830885097,1.13008703089688534
7.9583015,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.60022744818879416e-14,-1.37289782764083266e-13,-5.70476857498090095e-14,0.0174522077447478406,1.13036250834468466
7.9666348,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.57761704576253851e-14,-1.37408824837107615e-13,-5.71410503567344221e-14,0.0174324058091889916,1.13063761960655018
7.9749681,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.55498413906455272e-14,-1.37527525368808711e-13,-5.72343182248906803e-14,0.0174127817776726854,1.13091236436700693
7.9833014,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.53232886697408441e-14,-1.37645883734192354e-13,-5.73274884739628961e-14,0.0173933386070557437,1.13118674232244421
7.9916347,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.50965136771741516e-14,-1.37763899322371527e-13,-5.74205602241601873e-14,0.0173740792094895721,1.13146075318317174
7.999968,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.48695177885236095e-14,-1.37881571536544782e-13,-5.75135325962470675e-14,0.0173550064520520651,1.13173439667176123
8.0083013,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.46423023725291275e-14,-1.37998899793972719e-13,-5.760640471157466e-14,0.0173361231565120032,1.1320076725225281
8.0166346,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.44148687909419133e-14,-1.38115883525950616e-13,-5.76991756921115579e-14,0.0173174320990190124,1.13228058048135205
8.0249679,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.41872183983759401e-14,-1.38232522177778901e-13,-5.77918446604741795e-14,0.0172989360097971501,1.13255312030561206
8.0333012,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.39593525421602461e-14,-1.38348815208731665e-13,-5.78844107399578051e-14,0.0172806375729162402,1.13282529176296687
8.0416345,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.37312725621951978e-14,-1.38464762092021431e-13,-5.79768730545661375e-14,0.0172625394259702906,1.13309709463159547
8.0499678,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.35029797908095487e-14,-1.38580362314761836e-13,-5.80692307290417456e-14,0.0172446441599212776,1.13336852869921723
8.0583011,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.32744755526205898e-14,-1.38695615377928207e-13,-5.81614828888954855e-14,0.0172269543187133257,1.13363959376318846
8.0666344,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.30457611643957141e-14,-1.38810520796314768e-13,-5.82536286604360612e-14,0.0172094723991819687,1.13391028962990026
8.0749677,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.28168379349171867e-14,-1.38925078098489938e-13,-5.83456671707992433e-14,0.0171922008507267091,1.13418061611373999
8.083301,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.25877071648479376e-14,-1.39039286826748944e-13,-5.84375975479767612e-14,0.0171751420751361482,1.13445057303779073
8.0916343,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.23583701466007372e-14,-1.3915314653706387e-13,-5.85294189208452311e-14,0.017158298426386262,1.1347201602322381
8.0999676,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.21288281642092771e-14,-1.39266656799031801e-13,-5.86211304191942153e-14,0.0171416722103792177,1.13498937753482898
8.1083009,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.18990824932013091e-14,-1.3937981719581957e-13,-5.8712731173754759e-14,0.01712526568487353,1.13525822478978977
8.1166342,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.16691344004744338e-14,-1.39492627324107234e-13,-5.88042203162271465e-14,0.0171090810591612123,1.13552670184779747
8.1249675,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.14389851441741117e-14,-1.39605086794028625e-13,-5.88955969793085044e-14,0.0170931204940038932,1.13579480856563642
8.1333008,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.12086359735745383e-14,-1.39717195229109406e-13,-5.8986860296720191e-14,0.0170773861014171698,1.13606254480488977
8.1416341,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.09780881289602272e-14,-1.39828952266203809e-13,-5.9078009403235148e-14,0.01706187994453464,1.13632991043293119
8.1499674,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.07473428415129187e-14,-1.3994035755542751e-13,-5.91690434347041911e-14,0.0170466040374477844,1.13659690532102853
8.1583007,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.05164013331980846e-14,-1.40051410760089878e-13,-5.92599615280830841e-14,0.0170315603451044878,1.13686352934511592
8.166634,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.0285264816655132e-14,-1.4016211155662337e-13,-5.9350762821458502e-14,0.0170167507831113125,1.13712978238457341
8.1749673,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-9.00539344950905213e-14,-1.40272459634510245e-13,-5.94414464540739556e-14,0.0170021772177321694,1.13739566432216699
8.1833006,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.98224115621721354e-14,-1.40382454696208173e-13,-5.95320115663556919e-14,0.0169878414656512849,1.13766117504327258
8.1916339,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.95906972019271436e-14,-1.40492096457073245e-13,-5.96224572999380005e-14,0.0169737452939581826,1.13792631443594305
8.1999672,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.93587925886419619e-14,-1.40601384645280324e-13,-5.97127827976881921e-14,0.0169598904200204958,1.1381910823903314
8.2083005,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.91266988867647243e-14,-1.40710319001742726e-13,-5.98029872037314257e-14,0.0169462785114295605,1.13845547879791176
8.2166338,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.88944172508101147e-14,-1.40818899280028584e-13,-5.98930696634754092e-14,0.0169329111859131409,1.13871950355142881
8.2249671,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.86619488252672026e-14,-1.40927125246276107e-13,-5.99830293236345197e-14,0.0169197900112486969,1.1389831565441122
8.2333004,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.84292947445096646e-14,-1.41034996679106084e-13,-6.00728653322534694e-14,0.0169069165052334637,1.13924643767025868
8.2416337,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.81964561327077474e-14,-1.41142513369533713e-13,-6.01625768387313122e-14,0.0168942921356643218,1.13950934682314142
8.249967,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.7963434103744535e-14,-1.41249675120877086e-13,-6.02521629938442004e-14,0.0168819183202389977,1.13977188389606199
8.2583003,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.77302297611329732e-14,-1.41356481748664831e-13,-6.0341622949768988e-14,0.0168697964265958518,1.14003404878123882
8.2666336,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.74968441979358347e-14,-1.41462933080542275e-13,-6.04309558601057855e-14,0.0168579277722075878,1.14029584136966955
8.2749669,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.72632784966903042e-14,-1.41569028956173906e-13,-6.05201608798998588e-14,0.01684631362445577,1.14055726155035497
8.2833002,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.7029533729331844e-14,-1.41674769227146663e-13,-6.06092371656640703e-14,0.0168349552005932733,1.14081830921065408
8.2916335,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.67956109571231834e-14,-1.417801537568698e-13,-6.06981838754008035e-14,0.0168238536677700543,1.14107898423447018
8.2999668,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.65615112305845839e-14,-1.41885182420473602e-13,-6.07870001686232053e-14,0.0168130101429713325,1.1413392865039258
8.3083001,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.63272355894280164e-14,-1.41989855104706344e-13,-6.08756852063759989e-14,0.0168024256931608509,1.14159921589685753
8.3166334,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.60927850624926641e-14,-1.42094171707829584e-13,-6.09642381512569666e-14,0.0167921013352395655,1.141858772287909
8.3249667,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.5858160667682861e-14,-1.42198132139512763e-13,-6.10526581674370433e-14,0.0167820380360727099,1.14211795554718587
8.3333,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.56233634119107387e-14,-1.42301736320724666e-13,-6.1140944420680297e-14,0.0167722367125965471,1.14237676554079237
8.3416333,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.53883942910389739e-14,-1.4240498418362462e-13,-6.12290960783643885e-14,0.0167626982318585596,1.14263520212953495
8.3499666,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.51532542898274617e-14,-1.425078756714522e-13,-6.1317112309499744e-14,0.016753423411027233,1.14289326516895717
8.3582999,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.49179443818832448e-14,-1.42610410738414348e-13,-6.14049922847485383e-14,0.0167444130175493852,1.14315095450918824
8.3666332,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.46824655296107836e-14,-1.42712589349572931e-13,-6.14927351764444602e-14,0.0167356677692057018,1.14340826999419232
8.3749665,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.44468186841678307e-14,-1.42814411480729154e-13,-6.15803401586102699e-14,0.0167271883341385715,1.14366521146153621
8.3832998,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.42110047854214062e-14,-1.42915877118307769e-13,-6.16678064069769079e-14,0.0167189753310796052,1.14392177874200862
8.3916331,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.39750247619080639e-14,-1.43016986259239515e-13,-6.17551330990009005e-14,0.0167110293293186371,1.14417797165941226
8.3999664,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.37388795307958247e-14,-1.43117738910842647e-13,-6.18423194138822452e-14,0.0167033508489443372,1.14443379002965551
8.4082997,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.3502569997849037e-14,-1.43218135090702806e-13,-6.19293645325819545e-14,0.016695940360869712,1.14468923366159459
8.416633,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.32660970573962672e-14,-1.43318174826552076e-13,-6.20162676378385025e-14,0.0166887982870057329,1.14494430235496103
8.4249663,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.302946159230002e-14,-1.43417858156146727e-13,-6.21030279141850657e-14,0.0166819250004377438,1.14519899590175722
8.4332996,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.27926644739296899e-14,-1.4351718512714393e-13,-6.21896445479654273e-14,0.0166753208254787691,1.14545331408455975
8.4416329,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.25557065621371003e-14,-1.43616155796977251e-13,-6.22761167273503844e-14,0.0166689860379463338,1.14570725667698659
8.4499662,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.23185887052341251e-14,-1.43714770232731196e-13,-6.23624436423531475e-14,0.0166629208652234635,1.14596082344335515
8.4582995,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.20813117399734654e-14,-1.43813028511014886e-13,-6.24486244848452056e-14,0.0166571254865003557,1.14621401413732404
8.4666328,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.18438764915321407e-14,-1.43910930717834279e-13,-6.25346584485708667e-14,0.016651600032861133,1.14646682850300907
8.4749661,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.16062837734965318e-14,-1.44008476948464411e-13,-6.26205447291624416e-14,0.0166463445876169937,1.14671926627411103
8.4832994,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.13685343878513749e-14,-1.44105667307319492e-13,-6.2706282524154557e-14,0.0166413591863707709,1.14697132717295047
8.4916327,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.11306291249704209e-14,-1.44202501907823002e-13,-6.279187103299833e-14,0.0166366438172739044,1.14722301091110501
8.499966,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.08925687636101379e-14,-1.44298980872276858e-13,-6.28773094570749994e-14,0.0166321984212256871,1.14747431718842674
8.5082993,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.0654354070905255e-14,-1.44395104331729535e-13,-6.2962596999709936e-14,0.0166280228921171433,1.14772524569313128
8.5166326,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.04159858023680434e-14,-1.44490872425843391e-13,-6.30477328661854786e-14,0.0166241170769862064,1.14797579610162748
8.5249659,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-8.01774647018892124e-14,-1.44586285302761659e-13,-6.3132716263753569e-14,0.0166204807763341185,1.14822596807770649
8.5332992,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.99387915017411402e-14,-1.44681343118974424e-13,-6.32175464016490042e-14,0.0166171137443188767,1.14847576127228468
8.5416325,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.96999669225846777e-14,-1.44776046039183877e-13,-6.33022224911013647e-14,0.0166140156889986318,1.14872517532411034
8.5499658,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.94609916734778443e-14,-1.44870394236169314e-13,-6.33867437453467015e-14,0.0166111862725812839,1.14897420985782861
8.5582991,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.92218664518861529e-14,-1.44964387890651295e-13,-6.34711093796398429e-14,0.0166086251117449693,1.14922286448554556
8.5666324,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.89825919436976295e-14,-1.45058027191154803e-13,-6.35553186112652364e-14,0.0166063317777967803,1.14947113880469054
8.5749657,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.87431688232377074e-14,-1.45151312333873232e-13,-6.36393706595481567e-14,0.0166043057970326167,1.14971903239963669
8.583299,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.85035977532884999e-14,-1.45244243522530301e-13,-6.37232647458656237e-14,0.0166025466510227419,1.14996654483982486
8.5916323,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.82638793851100813e-14,-1.45336820968242404e-13,-6.38070000936566263e-14,0.0166010537768110714,1.1502136756803496
8.5999656,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.80240143584628524e-14,-1.45429044889380629e-13,-6.38905759284323836e-14,0.0165998265673027237,1.15046042446206753
8.6082989,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.77840033016348539e-14,-1.45520915511431867e-13,-6.39739914777862151e-14,0.0165988643715439289,1.15070679071004167
8.6166322,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.75438468314690044e-14,-1.45612433066859794e-13,-6.40572459714031336e-14,0.0165981664949718215,1.15095277393467477
8.6249655,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.73035455533939984e-14,-1.45703597794965909e-13,-6.41403386410692228e-14,0.0165977321997910279,1.15119837363077182
8.6332988,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.70631000614575773e-14,-1.45794409941749631e-13,-6.42232687206803971e-14,0.0165975607052740864,1.15144358927770663
8.6416321,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.6822510938361959e-14,-1.4588486975976863e-13,-6.43060354462510348e-14,0.0165976511880749321,1.15168842033832863
8.6499654,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.65817787555007306e-14,-1.45974977507998821e-13,-6.43886380559230909e-14,0.0165980027826180127,1.15193286626017066
8.6582987,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.6340904073000274e-14,-1.46064733451693914e-13,-6.44710757899731274e-14,0.0165986145812966925,1.15217692647403824
8.666632,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.60998874397605841e-14,-1.46154137862245537e-13,-6.45533478908211995e-14,0.016599485635018528,1.15242060039412086
8.6749653,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.58587293935008208e-14,-1.46243191017041999e-13,-6.46354536030378727e-14,0.0166006149533673049,1.15266388741829018
8.6832986,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.56174304608059974e-14,-1.46331893199328439e-13,-6.47173921733517204e-14,0.0166020015050743035,1.15290678692737947
8.6916319,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.53759911571756623e-14,-1.46420244698065542e-13,-6.47991628506562785e-14,0.0166036442183368702,1.15314929828489321
8.6999652,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.51344119870759767e-14,-1.46508245807789458e-13,-6.48807648860165963e-14,0.016605541981199283,1.15339142083760415
8.7082985,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.48926934439921958e-14,-1.46595896828470819e-13,-6.49621975326762663e-14,0.0166076936419442336,1.15363315391433296
8.7166318,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.46508360104852775e-14,-1.46683198065373955e-13,-6.50434600460631045e-14,0.0166100980093975489,1.15387449682656662
8.7249651,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.44088401582491098e-14,-1.46770149828916795e-13,-6.51245516837955368e-14,0.0166127538533938253,1.15411544886817463
8.7332984,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.41667063481708674e-14,-1.46856752434529953e-13,-6.5205471705687875e-14,0.0166156599051334383,1.15435600931511284
8.7416317,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.39244350303931623e-14,-1.4694300620251678e-13,-6.5286219373756047e-14,0.0166188148575818172,1.15459617742489495
8.749965,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.36820266443774674e-14,-1.4702891145791286e-13,-6.53667939522228599e-14,0.016622217365861152,1.15483595243723114
8.7582983,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.34394816189713404e-14,-1.47114468530346385e-13,-6.54471947075226959e-14,0.0166258660476443811,1.15507533357361702
8.7666316,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.31968003724761524e-14,-1.4719967775389808e-13,-6.55274209083062951e-14,0.0166297594836032105,1.15531432003657097
8.7749649,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.29539833127178073e-14,-1.47284539466961683e-13,-6.5607471825445237e-14,0.0166338962177843622,1.15555291101054891
8.7832982,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.27110308371184843e-14,-1.47369054012105204e-13,-6.56873467320359539e-14,0.0166382747580505752,1.15579110566115051
8.7916315,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.24679433327714472e-14,-1.47453221735931355e-13,-6.57670449034041736e-14,0.0166428935765239976,1.15602890313504214
8.7999648,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.22247211765171153e-14,-1.47537042988939417e-13,-6.58465656171079742e-14,0.016647751109909955,1.15626630255995377
8.8082981,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.19813647350210919e-14,-1.47620518125386728e-13,-6.59259081529419364e-14,0.0166528457601166288,1.15650330304485771
8.8166314,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.1737874364854855e-14,-1.47703647503150932e-13,-6.60050717929397943e-14,0.016658175894485136,1.15673990367959156
8.8249647,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.14942504125768773e-14,-1.4778643148359275e-13,-6.60840558213778682e-14,0.0166637398464077775,1.15697610353438907
8.833298,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.12504932148169524e-14,-1.4786887043141886e-13,-6.61628595247778672e-14,0.0166695359156559392,1.15721190166047339
8.8416313,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.10066030983617579e-14,-1.47950964714545153e-13,-6.62414821919092612e-14,0.01667556236887828,1.15744729708994498
8.8499646,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.07625803802421603e-14,-1.48032714703961377e-13,-6.63199231137917307e-14,0.0166818174400653538,1.15768228883517987
8.8582979,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.05184253678225766e-14,-1.48114120773594922e-13,-6.63981815836974627e-14,0.0166882993309850729,1.15791687588907499
8.8666312,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,-7.02741383588922306e-14,-1.48195183300176448e-13,-6.64762568971529566e-14,0.0166950062116305829,1.15815105722495137
