Time,/fdm/jsbsim/atmosphere/wind-north-fps,/fdm/jsbsim/atmosphere/wind-east-fps,/fdm/jsbsim/atmosphere/wind-down-fps,/fdm/jsbsim/atmosphere/wind-mag-fps,/fdm/jsbsim/atmosphere/psiw-rad,/fdm/jsbsim/atmosphere/wind-x-fps,/fdm/jsbsim/atmosphere/wind-y-fps,/fdm/jsbsim/atmosphere/wind-z-fps,/fdm/jsbsim/atmosphere/wind-north-kts,/fdm/jsbsim/atmosphere/wind-east-kts,/fdm/jsbsim/atmosphere/wind-down-kts,/fdm/jsbsim/atmosphere/wind-mag-kts,/fdm/jsbsim/atmosphere/psiw-deg,/fdm/jsbsim/atmosphere/wind-x-kts,/fdm/jsbsim/atmosphere/wind-y-kts,/fdm/jsbsim/atmosphere/wind-z-kts
21.3999144,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.94929498278427321e-13,-6.57915432175105392e-15,4.68270417750949515e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74741008857995732e-13,-3.89804366916835114e-15,2.77442730190753581e-14
21.4499142,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.94921513618460556e-13,-6.29242111394966286e-15,4.69166527928168854e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74736278074719993e-13,-3.7281588312773524e-15,2.77973661132993206e-14
21.499914,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.94914929594619614e-13,-6.02849299826634457e-15,4.6992633913531848e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7473237714593861e-13,-3.57178564558483663e-15,2.78423837116250025e-14
21.5499138,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.94909798165733543e-13,-5.7870919107378985e-15,4.70551440421105127e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74729336856426473e-13,-3.42875936364163304e-15,2.78794199626458053e-14
21.5999136,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.94906163766854531e-13,-5.56794115973935335e-15,4.71043381369450203e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74727183533241055e-13,-3.29891605008701125e-15,2.79085666767297334e-14
21.6499134,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.94904063630235434e-13,-5.37076538766742699e-15,4.71403670041449957e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74725939235896405e-13,-3.18209255994674788e-15,2.7929913204083845e-14
21.6999132,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.94903528068646859e-13,-5.19529050349177996e-15,4.71633772858765804e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74725621924224164e-13,-3.07812649867082383e-15,2.79435464278453015e-14
21.749913,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.94904580728838858e-13,-5.04124358993337044e-15,4.71735115925828408e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74726245608545369e-13,-2.98685616713808293e-15,2.79495508424198519e-14
21.7999128,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.94907238822137312e-13,-4.90835278867557163e-15,4.71709087358467481e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74727820486295203e-13,-2.90812049364565749e-15,2.79480086914494252e-14
21.8499126,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.94911513338121487e-13,-4.7963471666883095e-15,4.71557040265160336e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74730353068623562e-13,-2.84175895470815661e-15,2.79390001444463251e-14
21.8999124,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.94917409246217246e-13,-4.70495656645418349e-15,4.71280296104962156e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74733846299835787e-13,-2.78761148631904059e-15,2.79226034957452416e-14
21.9499122,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.94924925688978629e-13,-4.63391144263534381e-15,4.70880148217470544e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7473829967190881e-13,-2.74551838717835891e-15,2.78988953736479814e-14
21.999912,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.9493405616938665e-13,-4.58294268750161893e-15,4.7035786541281027e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74743709335462888e-13,-2.71532021526170941e-15,2.78679509531243469e-14
22.0499118,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.94944788732038004e-13,-4.55178144727783006e-15,4.69714695664345945e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74750068207112818e-13,-2.69685767900895782e-15,2.78298441745994356e-14
22.0999116,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.94957106177854273e-13,-4.54015893201307225e-15,4.68951867446849626e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74757366096679826e-13,-2.68997152467483304e-15,2.77846478232379257e-14
22.1499114,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.9497098624329618e-13,-4.54780621841139973e-15,4.68070593075202243e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.747655898133731e-13,-2.69450241950925975e-15,2.77324337267568139e-14
22.1999112,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.94986401765383999e-13,-4.57445404902091877e-15,4.67072072749554759e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74774723263561771e-13,-2.71029083278011026e-15,2.76732729950947221e-14
22.249911,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95003320852116456e-13,-4.61983263057857691e-15,4.65957498110021609e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7478474755174537e-13,-2.73717691629571765e-15,2.76072362310218044e-14
22.2999108,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95021707055837964e-13,-4.68367143273761514e-15,4.64728055483019969e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74795641083271115e-13,-2.7750003851541133e-15,2.75343937224801612e-14
22.3499106,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95041519549137545e-13,-4.76569898851210765e-15,4.63384928870973638e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74807379668551224e-13,-2.82360039950960767e-15,2.7454815619718995e-14
22.3999104,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95062713302825998e-13,-4.86564269775311847e-15,4.61929302737215879e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74819936628511552e-13,-2.88281544813555861e-15,2.73685721002956613e-14
22.4499102,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95085239265578329e-13,-4.98322863492043842e-15,4.60362364633481886e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74833282901026905e-13,-2.95248323453220116e-15,2.72757335247503876e-14
22.49991,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95109044544909608e-13,-5.11818136235203102e-15,4.58685307710360352e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7484738714814624e-13,-3.03244056629178096e-15,2.71763705853465152e-14
22.5499098,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95134072589254559e-13,-5.27022375017447551e-15,4.56899333142928863e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74862215863971909e-13,-3.12252324839837404e-15,2.70705544497855068e-14
22.5999096,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95160263371027018e-13,-5.43907680392244027e-15,4.55005652495420562e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74877733483119578e-13,-3.22256598109518324e-15,2.6958356901309675e-14
22.6499094,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95187553570624348e-13,-5.62445950086751742e-15,4.53005490041090651e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74893902489737792e-13,-3.33240226291199036e-15,2.68398504761505552e-14
22.6999092,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95215876761424084e-13,-5.82608863597457791e-15,4.50900085046590333e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74910683527115588e-13,-3.45186429939676207e-15,2.67151085988744018e-14
22.749909,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95245163595869276e-13,-6.04367867832632969e-15,4.48690694024552942e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74928035507935015e-13,-3.58078291804949728e-15,2.65842057158443239e-14
22.7999088,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95275341992777591e-13,-6.27694163876940804e-15,4.46378592953617157e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74945915725248839e-13,-3.7189874899046541e-15,2.64472174267530906e-14
22.8499086,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95306337326022508e-13,-6.52558694945422358e-15,4.43965079461812991e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74964279964271119e-13,-3.86630585816043658e-15,2.63042206139852823e-14
22.8999084,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95338072614729264e-13,-6.78932135585446041e-15,4.41451474966915295e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74983082615065246e-13,-4.02256427420207395e-15,2.61552935694297853e-14
22.9499082,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95370468715114981e-13,-7.06784882176987262e-15,4.38839126765912065e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75002276786206198e-13,-4.18758734131750141e-15,2.60005161182774637e-14
22.999908,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95403444514068158e-13,-7.36087044773212662e-15,4.36129410064988606e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75021814419473173e-13,-4.36119796635412108e-15,2.58399697392944706e-14
23.0499078,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95436917124529047e-13,-7.66808440315656671e-15,4.33323729941137143e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75041646405609481e-13,-4.54321731951981503e-15,2.56737376810444694e-14
23.0999076,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95470802082686806e-13,-7.98918587250398563e-15,4.30423523226730628e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75061722701158625e-13,-4.73346480248465165e-15,2.55019050735466283e-14
23.1499074,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95505013546962833e-13,-8.32386701564553262e-15,4.27430260308734921e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75081992446358722e-13,-4.93175802489772798e-15,2.53245590348760511e-14
23.1999072,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95539464498703845e-13,-8.67181694255176814e-15,4.24345446834894389e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75102404084050065e-13,-5.1379127893908418e-15,2.51417887722525565e-14
23.249907,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.9557406694445536e-13,-9.03272170236523008e-15,4.21170625319834598e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75122905479518697e-13,-5.3517430851041611e-15,2.49536856771996883e-14
23.2999068,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95608732119647193e-13,-9.40626428684830499e-15,4.17907376644803394e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7514344404117706e-13,-5.57306108972903149e-15,2.47603434144019698e-14
23.3499066,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95643370693468843e-13,-9.79212464814697934e-15,4.14557321445435194e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75163966841949187e-13,-5.80167718003271539e-15,2.45618580039277241e-14
23.3999064,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95677892974679739e-13,-1.01899797307513309e-14,4.1112212138262692e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75184420741210151e-13,-6.03739995079447193e-15,2.4358327896526432e-14
23.4499062,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95712209118054571e-13,-1.05995035174869871e-14,4.07603480292248496e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75204752507101452e-13,-6.28003624205476027e-15,2.41498540417472553e-14
23.499906,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95746229331130429e-13,-1.10203670893247352e-14,4.04003145209998752e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75224908939025473e-13,-6.52939117455147653e-15,2.39365399486600912e-14
23.5499058,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95779864080891289e-13,-1.14522386987500029e-14,4.0032290726826498e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75244836990102787e-13,-6.78526819319019713e-15,2.37184917389930718e-14
23.5999056,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95813024299994426e-13,-1.18947838564000479e-14,3.96564602462349024e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75264483889357906e-13,-7.04746911837532625e-15,2.3495818192530241e-14
23.6499054,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95845621592121844e-13,-1.23476654306333083e-14,3.92730112283868695e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75283797263386725e-13,-7.31579420500334451e-15,2.32686307846395673e-14
23.6999052,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95877568436011153e-13,-1.28105437596702493e-14,3.88821364219602856e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75302725257241637e-13,-7.59004220890446879e-15,2.30370437158287191e-14
23.749905,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95908778387709614e-13,-1.32830767759081117e-14,3.84840332114435793e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75321216654263753e-13,-7.8700104604971419e-15,2.28011739332489392e-14
23.7999048,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95939166280572465e-13,-1.37649201419915003e-14,3.80789036397465947e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75339220994578691e-13,-8.15549494540769221e-15,2.25611411440916229e-14
23.8499046,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95968648422517123e-13,-1.42557273981901889e-14,3.76669544170712888e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75356688691966635e-13,-8.44629039178931655e-15,2.23170678208440662e-14
23.8999044,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.95997142790036016e-13,-1.47551501206199728e-14,3.72483969160254448e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75373571148811714e-13,-8.74219036406540345e-15,2.20690791983944214e-14
23.9499042,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.96024569218460691e-13,-1.52628380898183014e-14,3.68234471529966054e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75389820868830479e-13,-9.04298736280790654e-15,2.18173032629960416e-14
23.999904,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.9605084958797007e-13,-1.57784394691735437e-14,3.63923257558450832e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75405391567278874e-13,-9.34847293045381876e-15,2.15618707331261178e-14
24.0499038,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.96075908004831707e-13,-1.63016009926893257e-14,3.59552579180068143e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75420238278334708e-13,-9.65843776255254289e-15,2.13029150322923497e-14
24.0999036,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.96099670977368916e-13,-1.6831968161554392e-14,3.55124733391395779e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75434317459355437e-13,-9.9726718242303921e-15,2.10405722538667727e-14
24.1499034,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.96122067586149898e-13,-1.73691854489776262e-14,3.50642061524780324e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7544758709171245e-13,-1.02909644715520596e-14,2.07749811180447944e-14
24.1999032,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.96143029647903596e-13,-1.79128965127395217e-14,3.46106948391043004e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75460006777908515e-13,-1.06131045774539637e-14,2.05062829210518729e-14
24.249903,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.96162491872675833e-13,-1.84627444149027207e-14,3.41521821293751038e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75471537834690471e-13,-1.09388806619192243e-14,2.02346214767406795e-14
24.2999028,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.96180392013755044e-13,-1.90183718481214748e-14,3.36889148917827981e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75482143381877643e-13,-1.12680810260624044e-14,1.99601430507430395e-14
24.3499026,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.96196671009907553e-13,-1.95794213679843424e-14,3.32211440095653157e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75491788426634076e-13,-1.16004938897888347e-14,1.96829962873632983e-14
24.3999024,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.96211273119324589e-13,-2.01455356308197357e-14,3.27491242468720631e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75500439942829906e-13,-1.19359075326906002e-14,1.94033321302837463e-14
24.4499022,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.9622414604040207e-13,-2.07163576364887944e-14,3.22731141458715883e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75508066942601574e-13,-1.22741104378974278e-14,1.91213037616025838e-14
24.499902,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.9623524105372991e-13,-2.12915309760055986e-14,3.179337563545454e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75514640560478124e-13,-1.26148914387877013e-14,1.8837066369996647e-14
24.5499018,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.96244513135690005e-13,-2.18707000805807114e-14,3.13101737897459203e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75520134120686158e-13,-1.29580398665427826e-14,1.85507770076438218e-14
24.5999016,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.96251921042303191e-13,-2.24535104733704861e-14,3.08237767628817119e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75524523186827979e-13,-1.33033456993044388e-14,1.82625945515792088e-14
24.6499014,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.96257427388196414e-13,-2.30396090248516396e-14,3.03344556745348547e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7552778560866816e-13,-1.36505997134801986e-14,1.797267963587111e-14
24.6999012,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.96260998717826696e-13,-2.36286442109584492e-14,2.98424844680972151e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75529901564332837e-13,-1.39995936366855056e-14,1.76811945675961117e-14
24.749901,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.96262605568317632e-13,-2.42202663732303989e-14,2.93481397441474454e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75530853597539116e-13,-1.43501203018770414e-14,1.73883032281714551e-14
24.7999008,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.9626222252326995e-13,-2.48141279802783247e-14,2.88517005722651349e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.75530626649477071e-13,-1.4701973802267222e-14,1.70941709618579375e-14
